52.21083,18.26224
52.57736,18.32458
52.94508,18.38585
53.31404,18.44757
53.68423,18.50903
54.05564,18.57014
54.42824,18.63137
54.80208,18.69257
55.17711,18.75266
55.55342,18.81401
55.93093,18.87535
56.30969,18.9362
56.68959,18.99735
57.07074,19.05803
57.45313,19.11898
57.83673,19.18013
58.22151,19.24102
58.60757,19.30216
58.99484,19.36324
59.38333,19.42458
59.77299,19.48537
60.16389,19.54622
60.55606,19.60772
60.94946,19.66872
61.34402,19.72962
61.73987,19.79114
62.13695,19.85267
62.53526,19.91376
62.93473,19.97483
63.33548,20.03732
63.73748,20.099
64.14071,20.16029
64.54513,20.22243
64.95081,20.28406
65.35773,20.34518
65.76591,20.40717
66.17526,20.46768
66.58587,20.5293
66.99764,20.58925
67.41068,20.65128
67.82492,20.71261
68.24039,20.77397
68.6571,20.83531
69.075,20.89487
69.49414,20.95742
69.9145,21.01794
70.3361,21.08006
70.75892,21.14085
71.18294,21.2012
71.6082,21.26239
72.03466,21.32401
72.46234,21.38401
72.89128,21.44549
73.32141,21.50627
73.75276,21.56729
74.18533,21.62804
74.61909,21.68928
75.05413,21.75145
75.49036,21.81211
75.9278,21.87281
76.36649,21.9345
76.8064,21.9966
77.24751,22.05672
77.68985,22.11746
78.13345,22.17899
78.57825,22.2399
79.02425,22.30094
79.47148,22.36187
79.91995,22.42232
80.3696,22.48269
80.82049,22.54505
81.27264,22.60631
81.72601,22.6679
82.18056,22.72856
82.63633,22.78962
83.09334,22.85073
83.55155,22.91136
84.01102,22.97253
84.4717,23.034
84.93362,23.09469
85.39674,23.15605
85.86111,23.21696
86.32666,23.27752
86.79343,23.33853
87.26141,23.39928
87.73062,23.46044
88.20107,23.52204
88.67273,23.58347
89.14558,23.64302
89.61971,23.7053
90.09499,23.7643
90.5715,23.82508
91.04921,23.88581
91.52812,23.94652
92.00826,24.00764
92.48963,24.07083
92.97225,24.13125
93.45611,24.19133
93.94112,24.25283
94.42738,24.31334
94.91484,24.37393
95.40353,24.43427
95.89339,24.49491
96.38448,24.55528
96.87681,24.61732
97.37037,24.67907
97.86515,24.74007
98.36121,24.80123
98.85842,24.86029
99.35686,24.92326
99.85657,24.98508
100.3574,25.04435
100.8595,25.1056
101.3628,25.16548
101.8673,25.22656
102.3731,25.28716
102.88,25.34656
103.3881,25.40611
103.8975,25.46888
104.4081,25.52996
104.92,25.5921
105.433,25.65287
105.9473,25.71279
106.4628,25.77539
106.9795,25.83626
107.4974,25.89639
108.0165,25.95712
108.5369,26.01844
109.0585,26.07909
109.5813,26.13997
110.1053,26.2018
110.6306,26.2634
111.1571,26.32393
111.6847,26.38397
112.2136,26.44426
112.7437,26.50596
113.275,26.56433
113.8075,26.62387
114.3412,26.68659
114.8762,26.74848
115.4124,26.8097
115.9498,26.86998
116.4884,26.93036
117.0282,26.9916
117.5693,27.05282
118.1115,27.11314
118.655,27.17298
119.1997,27.23309
119.7455,27.29397
120.2926,27.35436
120.8409,27.41542
121.3904,27.47609
121.9411,27.53682
122.4931,27.59791
123.0462,27.65709
123.6006,27.71657
124.1561,27.77611
124.7129,27.83965
125.2709,27.90128
125.8302,27.9621
126.3906,28.02269
126.9523,28.08313
127.5151,28.14242
128.0792,28.20452
128.6444,28.26474
129.2109,28.32319
129.7785,28.38387
130.3474,28.44325
130.9175,28.50376
131.4888,28.56307
132.0612,28.62319
132.6349,28.6831
133.2097,28.74211
133.7857,28.80052
134.363,28.86081
134.9414,28.92447
135.5211,28.98552
136.1021,29.04605
136.6842,29.10647
137.2675,29.16678
137.852,29.2275
138.4378,29.28777
139.0247,29.34743
139.6129,29.40705
140.2022,29.46715
140.7928,29.52742
141.3845,29.58739
141.9775,29.64796
142.5716,29.70367
143.1668,29.76244
143.7633,29.82237
144.3609,29.88357
144.9598,29.94413
145.5599,30.00389
146.1611,30.06242
146.7635,30.12186
147.3672,30.18177
147.9719,30.23894
148.5779,30.29857
149.185,30.35613
149.7933,30.41708
150.4029,30.47701
151.0135,30.53543
151.6254,30.59199
152.2383,30.64901
152.8525,30.71041
153.4679,30.76675
154.0843,30.82331
154.702,30.88047
155.3207,30.93892
155.9407,30.99881
156.5618,31.0571
157.1841,31.1146
157.8076,31.17426
158.4322,31.23077
159.0579,31.28848
159.6849,31.34709
160.313,31.40742
160.9421,31.45839
161.5725,31.52117
162.2041,31.57992
162.8368,31.63471
163.4707,31.69214
164.1056,31.74905
164.7417,31.8047
165.3789,31.86036
166.0172,31.91864
166.6567,31.97393
167.2972,32.02837
167.9388,32.08159
168.5815,32.13531
169.2254,32.19133
169.8703,32.24846
170.5164,32.30626
171.1636,32.35833
171.8119,32.41699
172.4613,32.46983
173.1117,32.52237
173.7632,32.57506
174.4157,32.63131
175.0694,32.68589
175.7243,32.74741
176.3803,32.80031
177.0373,32.85114
177.6953,32.90286
178.3544,32.95657
179.0146,33.01223
179.6757,33.05456
180.338,33.11807
181.0009,33.1479
181.6649,33.20121
182.3302,33.26692
182.9961,33.29708
183.6633,33.36114
184.3311,33.39738
185.0002,33.45815
185.6702,33.49877
186.3408,33.53793
187.0126,33.6016
187.6851,33.62486
188.3589,33.69221
189.0332,33.71945
189.7083,33.75697
190.3844,33.81648
191.0613,33.85706
191.7385,33.86282
192.4168,33.92516
193.0959,33.95633
193.7754,33.99874
194.4555,34.01196
195.1365,34.05343
195.8185,34.09704
196.5011,34.13316
197.1843,34.16846
197.8683,34.19929
198.553,34.23665
199.2384,34.26777
199.9234,34.27538
200.6095,34.30569
201.296,34.33198
201.9825,34.33609
202.6688,34.33378
203.3554,34.33688
204.0424,34.35154
204.7273,34.29338
205.4129,34.29139
206.0989,34.30265
206.7813,34.18834
207.4648,34.18476
208.1463,34.08431
208.8266,34.03997
209.5067,34.00605
210.1812,33.7919
210.8565,33.77034
211.531,33.72598
212.2045,33.67687
212.8785,33.68285
213.5516,33.68013
214.2248,33.67102
214.897,33.60913
215.5672,33.5152
216.2388,33.57637
216.908,33.4767
217.5771,33.46165
218.2453,33.40551
218.9158,33.49093
219.5851,33.46447
220.2536,33.42817
220.9245,33.51839
221.5948,33.51312
222.2641,33.48609
222.9361,33.58067
223.6073,33.56207
224.2787,33.57941
224.9525,33.65742
225.6258,33.67038
226.3004,33.72744
226.977,33.80362
227.6524,33.77592
228.3298,33.86832
229.0087,33.94807
229.6895,34.04282
230.3708,34.0545
231.0536,34.12988
231.7384,34.24226
232.4255,34.35549
233.1129,34.37374
233.8026,34.49079
234.4944,34.58868
235.1883,34.69772
235.884,34.78308
236.5818,34.88787
237.2815,34.98709
237.9832,35.08062
238.6866,35.16656
239.3914,35.24375
240.0975,35.32026
240.8058,35.41679
241.5156,35.49303
242.2168,35.06223
242.9192,35.11719
243.6232,35.19194
244.3284,35.25758
245.0346,35.3176
245.7413,35.33186
246.4486,35.3674
247.1569,35.41765
247.8658,35.45092
248.575,35.47615
249.2855,35.52439
249.9963,35.54739
250.708,35.59526
251.42,35.607
252.1331,35.66831
252.8463,35.6595
253.5594,35.6705
254.2733,35.7098
254.9883,35.76195
255.7019,35.69468
256.4159,35.71869
257.1297,35.71722
257.8443,35.73282
258.5578,35.68227
259.2708,35.66842
259.9833,35.62864
260.6955,35.61443
261.4065,35.55937
262.1165,35.51355
262.8259,35.48299
263.5339,35.42357
264.2413,35.38264
264.9473,35.32476
265.6517,35.23729
266.3556,35.20234
267.057,35.09583
267.758,35.06617
268.4578,34.9965
269.1568,34.93799
269.8539,34.89114
270.5497,34.79485
271.2429,34.71785
271.9349,34.61212
272.6252,34.53857
273.313,34.40285
274.0017,34.43037
274.6865,34.27103
275.3722,34.28516
276.0547,34.16352
276.7361,34.08879
277.4185,34.11423
278.0988,34.03683
278.78,34.05932
279.4598,34.02639
280.1383,33.94719
280.819,34.03368
281.4976,33.95551
282.1783,34.03188
282.858,34.00685
283.5392,34.05791
284.2209,34.09048
284.9042,34.16142
285.5869,34.15027
286.2732,34.28829
286.9598,34.33206
287.6476,34.38815
288.3373,34.48484
289.0271,34.50031
289.7209,34.67535
290.4141,34.68403
291.1106,34.79966
291.8097,34.9441
292.509,34.98364
293.211,35.08955
293.9148,35.17526
294.6216,35.31083
295.3303,35.42192
296.0403,35.49938
296.7529,35.6186
297.4682,35.75822
298.1843,35.81933
298.903,35.93109
299.6242,36.05927
300.3453,36.05746
301.0686,36.15041
301.7947,36.30225
302.5241,36.46752
303.2525,36.41345
303.9826,36.50576
304.7105,36.39865
305.4393,36.44533
306.169,36.4892
306.8992,36.5209
307.6292,36.51014
308.3603,36.5515
309.0917,36.57235
309.8243,36.63273
310.5574,36.6655
311.2899,36.62759
312.0237,36.68428
312.7581,36.72918
313.4911,36.64854
314.2262,36.74249
314.961,36.76506
315.6946,36.68353
316.4293,36.72115
317.1642,36.75219
317.8994,36.73708
318.6339,36.72073
319.3684,36.73162
320.1049,36.8117
320.8374,36.63343
321.5718,36.71188
322.3067,36.75073
323.0389,36.61375
323.7731,36.69465
324.5078,36.73398
325.2406,36.64116
325.9745,36.69551
326.709,36.71908
327.4437,36.72623
328.1784,36.72742
328.9141,36.77129
329.6477,36.68806
330.3835,36.77436
331.12,36.82813
331.8547,36.73021
332.5907,36.79753
333.3279,36.85588
334.0662,36.91993
334.8028,36.84155
335.5401,36.85556
336.2791,36.93553
337.0187,36.99332
337.7577,36.94281
338.4984,37.02734
339.2401,37.08574
339.9812,37.05893
340.7231,37.09353
341.4664,37.15209
342.2101,37.18554
342.9553,37.26158
343.7006,37.26268
344.4466,37.30376
345.1936,37.35004
345.9413,37.38648
346.69,37.43283
347.4392,37.46616
348.1895,37.51202
348.9405,37.54936
349.6921,37.5826
350.4446,37.6206
351.1978,37.65462
351.9477,37.49082
352.698,37.51296
353.4485,37.52466
354.1994,37.54308
354.9498,37.5198
355.7005,37.54416
356.4518,37.5654
357.203,37.55869
357.9547,37.58698
358.7068,37.59642
359.459,37.61822
360.2119,37.63911
360.9639,37.60007
361.716,37.61201
362.4681,37.60955
363.2205,37.62128
363.9733,37.63474
364.7263,37.64671
365.4793,37.65475
366.2327,37.67175
366.9864,37.68073
367.7398,37.67899
368.4936,37.69172
369.2475,37.69933
370.0011,37.68947
370.7552,37.70533
371.5086,37.67728
372.2622,37.695
373.0151,37.64988
373.768,37.65815
374.5212,37.66568
375.2735,37.61588
376.0235,37.52236
376.7737,37.52156
377.5235,37.50908
378.2736,37.51056
379.0233,37.50163
379.7717,37.4236
380.5192,37.37857
381.2659,37.34434
382.0112,37.27612
382.7563,37.25911
383.5005,37.21228
384.2432,37.15046
384.9854,37.12117
385.7261,37.05611
386.4667,37.03755
387.2061,36.98098
387.9449,36.95501
388.683,36.91258
389.4191,36.83712
390.155,36.80451
390.8882,36.6836
391.6213,36.65456
392.3525,36.5607
393.0829,36.53327
393.8115,36.42947
394.5387,36.38925
395.2641,36.27556
395.9889,36.23549
396.7133,36.22211
397.4354,36.10557
398.1571,36.0887
398.8789,36.09003
399.5999,36.05246
400.3205,36.03523
401.04,35.96574
401.7598,35.99665
402.4805,36.03347
403.2018,36.06279
403.9231,36.07308
404.646,36.13544
405.3687,36.14267
406.0935,36.23509
406.8185,36.25149
407.5453,36.34166
408.2742,36.43079
409.0038,36.48603
409.7363,36.60727
410.4683,36.60051
411.2028,36.72747
411.9401,36.86158
412.6803,37.00663
413.4235,37.15859
414.1658,37.14242
414.9107,37.23927
415.6585,37.39482
416.4097,37.55564
417.162,37.60512
417.9167,37.73629
418.6743,37.86648
419.4339,37.97938
420.1956,38.08726
420.9562,38.03249
421.719,38.13703
422.484,38.25137
423.2511,38.35641
424.0204,38.46355
424.792,38.58369
425.5654,38.67127
426.3365,38.56155
427.1096,38.64743
427.8843,38.73558
428.6606,38.81612
429.4387,38.90272
430.2182,38.98109
430.9988,39.02864
431.7811,39.11897
432.5647,39.18526
433.3475,39.1402
434.1314,39.20224
434.9166,39.26427
435.7032,39.33052
436.4905,39.36462
437.2787,39.41294
438.0681,39.47801
438.8589,39.5444
439.6512,39.61261
440.4438,39.63253
441.2375,39.69008
442.0326,39.75977
442.8291,39.82662
443.627,39.9009
444.4251,39.90576
445.2247,39.98668
446.0257,40.04834
446.8281,40.1185
447.6305,40.12672
448.4345,40.205
449.2398,40.27081
450.0457,40.29335
450.8529,40.36549
451.6616,40.43616
452.4717,40.508
453.2825,40.53996
454.0942,40.59387
454.9073,40.66024
455.7219,40.72891
456.5379,40.80304
457.3548,40.84455
458.1731,40.92565
458.9923,40.96083
459.8131,41.04559
460.6353,41.11457
461.4582,41.1439
462.2826,41.23073
463.1085,41.29816
463.9353,41.34002
464.7631,41.39661
465.5923,41.46375
466.423,41.53465
467.255,41.60582
468.0879,41.64581
468.9221,41.72355
469.7572,41.7566
470.5936,41.83748
471.4315,41.89795
472.2708,41.96524
473.1114,42.03699
473.9535,42.10435
474.7969,42.17443
475.6417,42.24286
476.4869,42.26176
477.3333,42.33834
478.1811,42.39475
479.0301,42.45655
479.8805,42.5235
480.7317,42.56655
481.5841,42.62175
482.4374,42.67265
483.2919,42.72751
484.1473,42.78013
485.0035,42.81857
485.8607,42.86965
486.7184,42.89177
487.5773,42.94874
488.4365,42.97319
489.297,43.02786
490.1571,43.02877
491.0186,43.0812
491.8792,43.06636
492.739,43.00672
493.5998,43.04406
494.459,43.00794
495.3188,42.9964
496.1751,42.90263
497.0306,42.8273
497.8886,42.89979
498.7458,42.9168
499.5968,42.59356
500.4509,42.68493
501.3013,42.59621
502.1516,42.53698
503.0024,42.53798
503.8486,42.31092
504.692,42.18775
505.5367,42.22405
506.3786,42.12808
507.2161,41.91797
508.0564,41.99031
508.8924,41.84836
509.7259,41.70396
510.5612,41.75262
511.3923,41.59544
512.223,41.53739
513.0557,41.60446
513.8837,41.43819
514.7122,41.42063
515.5413,41.45127
516.3688,41.37014
517.1978,41.4388
518.0254,41.3927
518.8531,41.37487
519.6826,41.46748
520.5117,41.47497
521.3416,41.47849
522.1733,41.59582
523.0043,41.583
523.8385,41.6894
524.6731,41.75288
525.5093,41.82806
526.3473,41.89786
527.1864,41.9591
528.0289,42.10346
528.873,42.19973
529.7189,42.30655
530.5674,42.40504
531.4194,42.58551
532.2723,42.65502
533.1278,42.77522
533.9871,42.97035
534.8475,43.03785
535.7122,43.22625
536.5776,43.2939
537.4474,43.48615
538.319,43.58783
539.1917,43.64243
540.0692,43.8517
540.9476,43.92448
541.8295,44.07969
542.7131,44.18545
543.5985,44.2813
544.4841,44.26081
545.3729,44.42542
546.2654,44.6097
547.1578,44.6041
548.051,44.67539
548.9473,44.78558
549.8401,44.6556
550.7349,44.73367
551.6302,44.77686
552.5266,44.82851
553.4236,44.86237
554.3217,44.90202
555.2198,44.91584
556.1192,44.96946
557.0182,44.97713
557.9185,45.00628
558.8182,45.00653
559.7199,45.07332
560.6205,45.04353
561.5228,45.10211
562.4241,45.05662
563.3271,45.12178
564.2301,45.14856
565.133,45.17175
566.0358,45.1404
566.9383,45.12619
567.842,45.18134
568.7443,45.10903
569.6478,45.16265
570.5517,45.19961
571.4542,45.1264
572.3575,45.16743
573.2618,45.2081
574.1642,45.13584
575.0678,45.17921
575.9722,45.21759
576.8758,45.18784
577.7808,45.23836
578.6861,45.27317
579.5911,45.24517
580.4969,45.28605
581.4036,45.33315
582.3114,45.38746
583.2188,45.37258
584.127,45.41409
585.0364,45.4734
585.9464,45.50746
586.8574,45.54835
587.7698,45.62057
588.6829,45.65254
589.597,45.708
590.5123,45.76126
591.4288,45.8205
592.3461,45.87249
593.2643,45.91523
594.1837,45.97351
595.1041,46.02071
596.0256,46.07465
596.948,46.12769
597.8716,46.18005
598.7961,46.21501
599.7216,46.27561
600.6481,46.32622
601.5753,46.37175
602.5035,46.40869
603.4327,46.4678
604.3627,46.50473
605.2933,46.52815
606.225,46.58304
607.1573,46.62251
608.0903,46.6469
609.019,46.42594
609.9478,46.43768
610.8768,46.45609
611.8064,46.47937
612.7366,46.508
613.6674,46.53661
614.5986,46.56391
615.5304,46.59495
616.463,46.62598
617.3961,46.65734
618.3287,46.62483
619.2621,46.6678
620.196,46.69647
621.1306,46.72475
622.0654,46.74531
623.0007,46.76389
623.9363,46.78308
624.8719,46.78043
625.8079,46.80302
626.7444,46.83025
627.6815,46.85391
628.619,46.87688
629.5569,46.8972
630.4953,46.91791
631.4341,46.94042
632.3732,46.96021
633.3129,46.98327
634.253,47.0059
635.1934,47.02741
636.1345,47.04885
637.0758,47.0714
638.0177,47.09375
638.96,47.11526
639.9027,47.14061
640.8459,47.1582
641.7896,47.18159
642.7336,47.2046
643.6782,47.22686
644.6232,47.24823
645.5684,47.26923
646.5143,47.29365
647.4608,47.31693
648.4075,47.34015
649.3547,47.36048
650.3024,47.38078
651.2505,47.40159
652.1989,47.42552
653.1479,47.4513
654.0974,47.47538
655.0474,47.49734
655.9978,47.51767
656.9485,47.5374
657.8998,47.5635
658.8516,47.58642
659.8036,47.60552
660.7562,47.62856
661.7092,47.65103
662.6626,47.67285
663.6166,47.69566
664.5709,47.71378
665.5256,47.73121
666.4806,47.75218
667.436,47.76885
668.3919,47.79286
669.348,47.81223
670.3046,47.82902
671.2617,47.86133
672.2188,47.85709
673.1763,47.87858
674.1344,47.91203
675.0927,47.91774
676.0512,47.93456
677.0104,47.9649
677.9695,47.95589
678.9294,47.99515
679.8896,48.02221
680.8492,47.9776
681.8092,48.01357
682.77,48.03918
683.7314,48.06994
684.6924,48.05206
685.6526,48.02573
686.6132,48.04034
687.5738,48.04018
688.535,48.05708
689.4965,48.07375
690.4574,48.06789
691.4178,48.01906
692.3777,48.00357
693.3375,47.99549
694.2966,47.97204
695.2556,47.95672
696.2132,47.89215
697.1703,47.87228
698.1247,47.74969
699.0793,47.73235
700.0302,47.57828
700.9811,47.54967
701.9268,47.33781
702.8716,47.25274
703.8102,47.02382
704.7462,46.85404
705.6842,46.84932
706.6179,46.70596
707.5524,46.71289
708.4771,46.3457
709.3976,46.06766
710.3177,45.99823
711.2308,45.70729
712.1358,45.30022
713.043,45.33593
713.9396,44.89796
714.8345,44.72672
715.726,44.56886
716.6117,44.34086
717.4899,43.96056
718.3704,43.96672
719.2447,43.74126
720.1145,43.47253
720.9841,43.47793
721.8488,43.26739
722.7123,43.13232
723.5745,43.11018
724.4353,43.04174
725.2933,42.88977
726.1508,42.92115
727.0074,42.82382
727.8651,42.88177
728.7238,42.92071
729.5831,42.96014
730.4458,43.11204
731.3079,43.14522
732.1738,43.29313
733.041,43.35153
733.9111,43.48325
734.7841,43.64724
735.6589,43.75338
736.5378,43.93035
737.4185,44.04897
738.3031,44.23439
739.1914,44.42484
740.0802,44.47683
740.9754,44.74096
741.8715,44.83166
742.772,45.02076
743.6761,45.19316
744.5812,45.26763
745.4919,45.50987
746.4049,45.65014
747.3203,45.77104
748.2393,45.94386
749.1584,45.97607
750.0832,46.19365
751.0093,46.29978
751.9344,46.27636
752.8622,46.3605
753.7914,46.47654
754.723,46.5633
755.6467,46.19711
756.5684,46.10269
757.4875,45.99508
758.406,45.92924
759.3245,45.92237
760.2405,45.81593
761.1544,45.69824
762.0683,45.68908
762.9788,45.54861
763.8893,45.52328
764.7999,45.50093
765.7095,45.46934
766.6211,45.55869
767.5281,45.44171
768.4349,45.37773
769.3427,45.37939
770.2439,45.13018
771.1459,45.08585
772.0487,45.12413
772.9464,44.91581
773.8464,44.9722
774.7439,44.89137
775.6403,44.82401
776.5364,44.81947
777.4316,44.76758
778.326,44.72218
779.22,44.71179
780.1135,44.68256
781.0072,44.67471
781.9013,44.69573
782.7939,44.64059
783.6882,44.69696
784.5815,44.67546
785.4764,44.72908
786.3713,44.75614
787.2672,44.79645
788.1638,44.8323
789.0615,44.89191
789.9604,44.94857
790.8611,45.03104
791.763,45.0935
792.6669,45.19754
793.5722,45.27021
794.48,45.39131
795.3895,45.4763
796.3015,45.59909
797.2155,45.7075
798.1323,45.83913
799.0503,45.90479
799.9718,46.07061
800.8962,46.22475
801.8228,46.31393
802.7512,46.41251
803.6826,46.57249
804.6176,46.74569
805.5541,46.82293
806.4929,46.93499
807.4343,47.06815
808.3775,47.17284
809.3224,47.25372
810.2689,47.33035
811.2173,47.41747
812.1677,47.50338
813.1187,47.56743
814.0704,47.61771
815.0067,46.81226
815.9449,46.88733
816.8832,46.91263
817.8222,46.94304
818.762,46.98577
819.7024,47.02185
820.6437,47.07232
821.5858,47.11281
822.5291,47.16509
823.4733,47.20947
824.4176,47.2219
825.3624,47.24747
826.3085,47.3056
827.2555,47.35165
828.1992,47.16936
829.1436,47.2205
830.0887,47.25271
831.0345,47.28689
831.9808,47.31844
832.9279,47.3517
833.8756,47.38289
834.824,47.41924
835.7731,47.45473
836.723,47.49007
837.6735,47.52462
838.6246,47.5576
839.5765,47.59234
840.5289,47.6258
841.4822,47.65998
842.4361,47.69432
843.3906,47.72876
844.3459,47.7624
845.3019,47.79679
846.2585,47.83051
847.2157,47.86374
848.1736,47.89815
849.1323,47.93241
850.0916,47.96677
851.0516,48.00128
852.0123,48.03242
852.9737,48.06855
853.9356,48.09809
854.8981,48.12972
855.8613,48.16521
856.8252,48.19563
857.7896,48.22617
858.7548,48.2552
859.7205,48.28745
860.6868,48.31619
861.6537,48.35032
862.6213,48.37823
863.5893,48.40462
864.5579,48.436
865.5273,48.46731
866.4971,48.49074
867.4676,48.53166
868.4385,48.54496
869.41,48.57796
870.3822,48.60617
871.355,48.64721
872.3282,48.65604
873.3021,48.69305
874.2765,48.72552
875.2516,48.75715
876.2274,48.78954
877.2037,48.82076
878.1807,48.85202
879.1584,48.88407
880.1367,48.91439
881.1157,48.94851
882.0952,48.97509
883.0753,49.00419
884.056,49.03579
885.0372,49.0653
886.019,49.09468
887.0014,49.12447
887.9846,49.15355
888.9681,49.17956
889.9523,49.21016
890.9371,49.23735
891.9223,49.25842
892.908,49.28852
893.8943,49.31937
894.8813,49.34656
895.8687,49.37361
896.8568,49.40168
897.8454,49.43289
898.8348,49.465
899.8248,49.49802
900.8155,49.53381
901.8069,49.56482
902.799,49.60339
903.7917,49.64081
904.7852,49.679
905.7797,49.72794
906.7733,49.67904
907.7677,49.71856
908.7629,49.76038
909.7587,49.79031
910.7551,49.81712
911.7519,49.84636
912.7495,49.88713
913.7475,49.90298
914.7463,49.94365
915.7456,49.96577
916.7458,50.01705
917.7463,50.02113
918.7477,50.07412
919.7495,50.095
920.7523,50.15133
921.7555,50.1639
922.7598,50.22422
923.7645,50.2345
924.77,50.2808
925.7767,50.34227
926.7839,50.35954
927.792,50.40588
928.8013,50.4635
929.8107,50.47163
930.8211,50.52303
931.8324,50.56271
932.8443,50.60036
933.8571,50.64011
934.8709,50.68473
935.8854,50.72554
936.9008,50.76432
937.9169,50.80721
938.9338,50.84853
939.9515,50.89092
940.9703,50.93661
941.9899,50.97848
943.0104,51.02383
944.0317,51.06545
945.0538,51.11171
946.077,51.15713
947.101,51.20274
948.1261,51.2495
949.152,51.29398
950.1788,51.34536
951.2066,51.39209
952.2353,51.43893
953.265,51.48764
954.2958,51.53893
955.3274,51.58265
956.3597,51.62615
957.3933,51.68389
958.4276,51.71455
959.4619,51.7276
960.4973,51.78135
961.5338,51.82577
962.57,51.81352
963.6067,51.85073
964.6444,51.89567
965.6799,51.7784
966.7159,51.82079
967.7527,51.84782
968.7897,51.86532
969.8275,51.8936
970.8651,51.90307
971.9012,51.81405
972.9368,51.80102
973.9716,51.75803
975.0057,51.72652
976.0393,51.70023
977.0716,51.64788
